 1  1 2.48296525E-02-1.35572629E-01 8.21195216E-01 3.28179951E-01-3.71077795E-02
 2  1 1.67384538E-01-8.68056695E-01-2.05469838E+00 3.03609346E+00-3.03604014E-01
 3  1-1.06168044E+00 7.73144685E+00-1.14530394E+01 5.03961297E+00 2.92997421E-01
 4  1 2.82094659E+00-1.66920650E+00-7.41125966E+00 1.20317240E+01-5.78444584E+00
 5  1-8.96686155E+00 2.56213210E+01-3.29606502E+01 2.32450106E+01-7.47376510E+00
